ICD9CM,ICD10CM,FLAG
961.4,T37.2X4A,10000
961.5,T37.3X1A,10000
961.5,T37.3X2A,10000
961.5,T37.3X3A,10000
961.5,T37.3X4A,10000
961.6,T37.4X1A,10000
961.6,T37.4X2A,10000
961.6,T37.4X3A,10000
961.6,T37.4X4A,10000
961.7,T37.5X1A,10000
961.7,T37.5X2A,10000
961.7,T37.5X3A,10000
961.7,T37.5X4A,10000
961.8,T37.1X1A,10000
961.8,T37.1X2A,10000
961.8,T37.1X3A,10000
961.8,T37.1X4A,10000
961.9,T37.8X1A,10000
961.9,T37.8X2A,10000
961.9,T37.8X3A,10000
961.9,T37.8X4A,10000
961.9,T37.91XA,10000
961.9,T37.92XA,10000
961.9,T37.93XA,10000
961.9,T37.94XA,10000
962.0,T38.0X1A,10000
962.0,T38.0X2A,10000
962.0,T38.0X3A,10000
962.0,T38.0X4A,10000
962.0,T50.0X1A,10000
962.0,T50.0X2A,10000
962.0,T50.0X3A,10000
962.0,T50.0X4A,10000
962.1,T38.6X1A,10000
962.1,T38.6X2A,10000
962.1,T38.6X3A,10000
962.1,T38.6X4A,10000
962.1,T38.7X1A,10000
962.1,T38.7X2A,10000
962.1,T38.7X3A,10000
962.1,T38.7X4A,10000
962.2,T38.4X1A,10000
962.2,T38.4X2A,10000
962.2,T38.4X3A,10000
962.2,T38.4X4A,10000
962.2,T38.5X1A,10000
962.2,T38.5X2A,10000
962.2,T38.5X3A,10000
962.2,T38.5X4A,10000
962.3,T38.3X1A,10000
962.3,T38.3X2A,10000
962.3,T38.3X3A,10000
962.3,T38.3X4A,10000
962.4,T38.811A,10000
962.4,T38.812A,10000
962.4,T38.813A,10000
962.4,T38.814A,10000
962.5,T38.891A,10000
962.6,T38.891A,10000
962.7,T38.1X1A,10000
962.7,T38.1X2A,10000
962.7,T38.1X3A,10000
962.7,T38.1X4A,10000
962.8,T38.2X1A,10000
962.8,T38.2X2A,10000
962.8,T38.2X3A,10000
962.8,T38.2X4A,10000
962.9,T38.801A,10000
962.9,T38.802A,10000
962.9,T38.803A,10000
962.9,T38.804A,10000
962.9,T38.891A,10000
962.9,T38.892A,10000
962.9,T38.893A,10000
962.9,T38.894A,10000
962.9,T38.901A,10000
962.9,T38.902A,10000
962.9,T38.903A,10000
962.9,T38.904A,10000
962.9,T38.991A,10000
962.9,T38.992A,10000
962.9,T38.993A,10000
962.9,T38.994A,10000
963.0,T45.0X1A,10000
963.0,T45.0X2A,10000
963.0,T45.0X3A,10000
963.0,T45.0X4A,10000
963.1,T45.1X1A,10000
963.1,T45.1X2A,10000
963.1,T45.1X3A,10000
963.1,T45.1X4A,10000
963.2,T45.8X1A,10000
963.3,T45.8X1A,10000
963.4,T45.3X1A,10000
963.4,T45.3X2A,10000
963.4,T45.3X3A,10000
963.4,T45.3X4A,10000
963.5,T45.2X1A,10000
963.5,T45.2X2A,10000
963.5,T45.2X3A,10000
963.5,T45.2X4A,10000
963.8,T45.8X1A,10000
963.8,T45.8X2A,10000
963.8,T45.8X3A,10000
963.8,T45.8X4A,10000
963.9,T45.91XA,10000
963.9,T45.92XA,10000
963.9,T45.93XA,10000
963.9,T45.94XA,10000
964.0,T45.4X1A,10000
964.0,T45.4X2A,10000
964.0,T45.4X3A,10000
964.0,T45.4X4A,10000
964.1,T45.8X1A,10000
964.2,T45.511A,10000
964.2,T45.512A,10000
964.2,T45.513A,10000
964.2,T45.514A,10000
964.2,T45.521A,10000
964.2,T45.522A,10000
964.2,T45.523A,10000
964.2,T45.524A,10000
964.3,T45.7X1A,10000
964.3,T45.7X2A,10000
964.3,T45.7X3A,10000
964.4,T45.601A,10000
964.4,T45.602A,10000
964.4,T45.603A,10000
964.4,T45.604A,10000
964.4,T45.611A,10000
964.4,T45.612A,10000
964.4,T45.613A,10000
964.4,T45.614A,10000
964.4,T45.691A,10000
964.4,T45.692A,10000
964.4,T45.693A,10000
964.4,T45.694A,10000
964.5,T45.7X1A,10000
964.5,T45.7X2A,10000
964.5,T45.7X3A,10000
964.5,T45.7X4A,10000
964.6,T45.8X1A,10000
964.6,T50.Z11A,10000
964.6,T50.Z12A,10000
964.6,T50.Z13A,10000
964.6,T50.Z14A,10000
964.7,T45.8X1A,10000
964.8,T45.621A,10000
964.8,T45.622A,10000
964.8,T45.623A,10000
964.8,T45.624A,10000
964.8,T45.8X1A,10000
964.8,T45.8X2A,10000
964.8,T45.8X3A,10000
964.8,T45.8X4A,10000
964.9,T45.91XA,10000
964.9,T45.92XA,10000
964.9,T45.93XA,10000
964.9,T45.94XA,10000
965.00,T40.0X1A,10000
965.00,T40.0X2A,10000
965.00,T40.0X3A,10000
965.00,T40.0X4A,10000
965.01,T40.1X1A,10000
965.01,T40.1X2A,10000
965.01,T40.1X3A,10000
965.01,T40.1X4A,10000
965.02,T40.3X1A,10000
965.02,T40.3X2A,10000
965.02,T40.3X3A,10000
965.02,T40.3X4A,10000
965.09,T40.2X1A,10000
965.09,T40.2X2A,10000
965.09,T40.2X3A,10000
965.09,T40.2X4A,10000
965.09,T40.4X1A,10000
965.09,T40.4X2A,10000
965.09,T40.4X3A,10000
965.09,T40.4X4A,10000
965.09,T40.601A,10000
965.09,T40.602A,10000
965.09,T40.603A,10000
965.09,T40.604A,10000
965.09,T40.691A,10000
965.09,T40.692A,10000
965.09,T40.693A,10000
965.09,T40.694A,10000
965.1,T39.011A,10000
965.1,T39.012A,10000
965.1,T39.013A,10000
965.1,T39.014A,10000
965.1,T39.091A,10000
965.1,T39.092A,10000
965.1,T39.093A,10000
965.1,T39.094A,10000
965.1,T39.314A,10000
965.4,T39.1X1A,10000
965.4,T39.1X2A,10000
965.4,T39.1X3A,10000
965.4,T39.1X4A,10000
965.5,T39.2X1A,10000
965.5,T39.2X2A,10000
965.5,T39.2X3A,10000
965.5,T39.2X4A,10000
965.61,T39.311A,10000
965.61,T39.312A,10000
965.61,T39.313A,10000
965.61,T39.391A,10000
965.61,T39.392A,10000
965.61,T39.393A,10000
965.61,T39.394A,10000
965.69,T39.4X1A,10000
965.69,T39.4X2A,10000
965.69,T39.4X3A,10000
965.69,T39.4X4A,10000
965.7,T39.8X1A,10000
965.7,T39.8X2A,10000
965.7,T39.8X3A,10000
965.7,T39.8X4A,10000
965.8,T39.8X1A,10000
965.8,T39.8X2A,10000
965.8,T39.8X3A,10000
965.8,T39.8X4A,10000
965.9,T39.91XA,10000
965.9,T39.92XA,10000
965.9,T39.93XA,10000
965.9,T39.94XA,10000
966.0,T42.2X1A,10000
966.0,T42.2X2A,10000
966.0,T42.2X3A,10000
966.0,T42.2X4A,10000
966.1,T42.0X1A,10000
966.1,T42.0X2A,10000
966.1,T42.0X3A,10000
966.1,T42.0X4A,10000
966.2,T42.2X1A,10000
966.2,T42.2X2A,10000
966.2,T42.2X3A,10000
966.2,T42.2X4A,10000
966.3,T42.1X1A,10000
966.3,T42.1X2A,10000
966.3,T42.1X3A,10000
966.3,T42.1X4A,10000
966.3,T42.5X1A,10000
966.3,T42.5X2A,10000
966.3,T42.5X3A,10000
966.3,T42.5X4A,10000
966.3,T42.6X1A,10000
966.3,T42.6X2A,10000
966.3,T42.6X3A,10000
966.3,T42.6X4A,10000
966.3,T42.71XA,10000
966.3,T42.72XA,10000
966.3,T42.73XA,10000
966.3,T42.74XA,10000
966.4,T42.8X1A,10000
966.4,T42.8X2A,10000
966.4,T42.8X3A,10000
966.4,T42.8X4A,10000
967.0,T42.3X1A,10000
967.0,T42.3X2A,10000
967.0,T42.3X3A,10000
967.0,T42.3X4A,10000
967.1,T42.6X1A,10000
967.2,T42.6X1A,10000
967.3,T42.6X1A,10000
967.4,T42.6X1A,10000
967.5,T42.6X1A,10000
967.6,T42.6X1A,10000
967.8,T42.6X1A,10000
967.8,T42.6X2A,10000
967.8,T42.6X3A,10000
967.8,T42.6X4A,10000
967.9,T42.71XA,10000
967.9,T42.72XA,10000
967.9,T42.73XA,10000
967.9,T42.74XA,10000
968.0,T42.8X1A,10000
968.0,T42.8X2A,10000
968.0,T42.8X3A,10000
968.0,T42.8X4A,10000
968.1,T41.0X1A,10000
968.2,T41.0X1A,10000
968.2,T41.0X2A,10000
968.2,T41.0X3A,10000
968.2,T41.0X4A,10000
968.3,T41.1X1A,10000
968.3,T41.1X2A,10000
968.3,T41.1X3A,10000
968.3,T41.1X4A,10000
968.4,T41.201A,10000
968.4,T41.202A,10000
968.4,T41.203A,10000
968.4,T41.204A,10000
968.4,T41.291A,10000
968.4,T41.292A,10000
968.4,T41.293A,10000
968.4,T41.294A,10000
968.5,T41.3X1A,10000
968.6,T41.3X1A,10000
968.7,T41.3X1A,10000
968.9,T41.3X1A,10000
968.9,T41.3X2A,10000
968.9,T41.3X3A,10000
968.9,T41.3X4A,10000
968.9,T41.41XA,10000
968.9,T41.42XA,10000
968.9,T41.43XA,10000
968.9,T41.44XA,10000
969.00,T43.201A,10000
969.00,T43.202A,10000
969.00,T43.203A,10000
969.00,T43.204A,10000
969.01,T43.1X1A,10000
969.01,T43.1X2A,10000
969.01,T43.1X3A,10000
969.01,T43.1X4A,10000
969.02,T43.211A,10000
969.02,T43.212A,10000
969.02,T43.213A,10000
969.02,T43.214A,10000
969.03,T43.221A,10000
969.03,T43.222A,10000
969.03,T43.223A,10000
969.03,T43.224A,10000
969.04,T43.021A,10000
969.04,T43.022A,10000
969.04,T43.023A,10000
969.04,T43.024A,10000
969.05,T43.011A,10000
969.05,T43.012A,10000
969.05,T43.013A,10000
969.05,T43.014A,10000
969.09,T43.291A,10000
969.09,T43.292A,10000
969.09,T43.293A,10000
969.09,T43.294A,10000
969.1,T43.3X1A,10000
969.1,T43.3X2A,10000
969.1,T43.3X3A,10000
969.1,T43.3X4A,10000
969.2,T43.4X1A,10000
969.2,T43.4X2A,10000
969.2,T43.4X3A,10000
969.2,T43.4X4A,10000
969.3,T43.501A,10000
969.3,T43.502A,10000
969.3,T43.503A,10000
969.3,T43.504A,10000
969.3,T43.591A,10000
969.3,T43.592A,10000
969.3,T43.593A,10000
969.3,T43.594A,10000
969.4,T42.4X1A,10000
969.4,T42.4X2A,10000
969.4,T42.4X3A,10000
969.4,T42.4X4A,10000
969.5,T43.591A,10000
969.6,T40.7X1A,10000
969.6,T40.7X2A,10000
969.6,T40.7X3A,10000
969.6,T40.7X4A,10000
969.6,T40.8X2A,10000
969.6,T40.8X3A,10000
969.6,T40.8X4A,10000
969.6,T40.901A,10000
969.6,T40.902A,10000
969.6,T40.903A,10000
969.6,T40.904A,10000
969.6,T40.991A,10000
969.6,T40.992A,10000
969.6,T40.993A,10000
969.6,T40.994A,10000
969.70,T43.601A,10000
969.70,T43.602A,10000
969.70,T43.603A,10000
969.70,T43.604A,10000
969.71,T43.611A,10000
969.71,T43.612A,10000
969.71,T43.613A,10000
969.71,T43.614A,10000
969.72,T43.621A,10000
969.72,T43.622A,10000
969.72,T43.623A,10000
969.72,T43.624A,10000
969.73,T43.631A,10000
969.73,T43.632A,10000
969.73,T43.633A,10000
969.73,T43.634A,10000
969.79,T43.691A,10000
969.79,T43.692A,10000
969.79,T43.693A,10000
969.79,T43.694A,10000
969.8,T43.8X1A,10000
969.8,T43.8X2A,10000
969.8,T43.8X3A,10000
969.8,T43.8X4A,10000
969.9,T43.91XA,10000
969.9,T43.92XA,10000
969.9,T43.93XA,10000
969.9,T43.94XA,10000
970.0,T50.7X1A,10000
970.0,T50.7X2A,10000
970.0,T50.7X3A,10000
970.0,T50.7X4A,10000
970.1,T50.7X1A,10000
970.1,T50.7X2A,10000
970.1,T50.7X3A,10000
970.1,T50.7X4A,10000
970.81,T40.5X1A,10000
970.81,T40.5X2A,10000
970.81,T40.5X3A,10000
970.81,T40.5X4A,10000
970.89,T50.991A,10000
970.9,T50.991A,10000
971.0,T44.0X1A,10000
971.0,T44.0X2A,10000
971.0,T44.0X3A,10000
971.0,T44.0X4A,10000
971.0,T44.1X1A,10000
971.0,T44.1X2A,10000
971.0,T44.1X3A,10000
971.0,T44.1X4A,10000
971.1,T44.3X1A,10000
971.1,T44.3X2A,10000
971.1,T44.3X3A,10000
971.1,T44.3X4A,10000
971.2,T44.4X1A,10000
971.2,T44.4X2A,10000
971.2,T44.4X3A,10000
971.2,T44.4X4A,10000
971.2,T44.5X1A,10000
971.2,T44.5X2A,10000
971.2,T44.5X3A,10000
971.2,T44.5X4A,10000
971.3,T44.6X1A,10000
971.3,T44.6X2A,10000
971.3,T44.6X3A,10000
971.3,T44.6X4A,10000
971.3,T44.7X1A,10000
971.3,T44.7X2A,10000
971.3,T44.7X3A,10000
971.3,T44.7X4A,10000
971.3,T44.8X1A,10000
971.3,T44.8X2A,10000
971.3,T44.8X3A,10000
971.3,T44.8X4A,10000
971.9,T44.901A,10000
971.9,T44.902A,10000
971.9,T44.903A,10000
971.9,T44.904A,10000
971.9,T44.991A,10000
971.9,T44.992A,10000
971.9,T44.993A,10000
971.9,T44.994A,10000
972.0,T46.2X1A,10000
972.0,T46.2X2A,10000
972.0,T46.2X3A,10000
972.0,T46.2X4A,10000
972.1,T46.0X1A,10000
972.1,T46.0X2A,10000
972.1,T46.0X3A,10000
972.1,T46.0X4A,10000
972.2,T46.6X1A,10000
972.2,T46.6X2A,10000
972.2,T46.6X3A,10000
972.2,T46.6X4A,10000
972.3,T44.2X1A,10000
972.3,T44.2X2A,10000
972.3,T44.2X3A,10000
972.3,T44.2X4A,10000
972.4,T46.3X1A,10000
972.4,T46.3X2A,10000
972.4,T46.3X3A,10000
972.4,T46.3X4A,10000
972.5,T46.7X1A,10000
972.5,T46.7X2A,10000
972.5,T46.7X3A,10000
972.5,T46.7X4A,10000
972.6,T46.4X1A,10000
972.6,T46.4X2A,10000
972.6,T46.4X3A,10000
972.6,T46.4X4A,10000
972.6,T46.5X1A,10000
972.6,T46.5X2A,10000
972.6,T46.5X3A,10000
972.6,T46.5X4A,10000
972.7,T46.8X1A,10000
972.7,T46.8X2A,10000
972.7,T46.8X3A,10000
972.7,T46.8X4A,10000
972.8,T46.991A,10000
972.9,T46.1X1A,10000
972.9,T46.1X2A,10000
972.9,T46.1X3A,10000
972.9,T46.1X4A,10000
972.9,T46.901A,10000
972.9,T46.902A,10000
972.9,T46.903A,10000
972.9,T46.904A,10000
972.9,T46.991A,10000
972.9,T46.992A,10000
972.9,T46.993A,10000
972.9,T46.994A,10000
973.0,T47.0X1A,10000
973.0,T47.0X2A,10000
973.0,T47.0X3A,10000
973.0,T47.0X4A,10000
973.0,T47.1X1A,10000
973.0,T47.1X2A,10000
973.0,T47.1X3A,10000
973.0,T47.1X4A,10000
973.1,T47.2X1A,10000
973.1,T47.2X2A,10000
973.1,T47.2X3A,10000
973.1,T47.2X4A,10000
973.2,T47.3X1A,10000
973.2,T47.3X2A,10000
973.2,T47.3X3A,10000
973.2,T47.3X4A,10000
973.3,T47.4X1A,10000
973.3,T47.4X2A,10000
973.3,T47.4X3A,10000
973.3,T47.4X4A,10000
973.4,T47.5X1A,10000
973.4,T47.5X2A,10000
973.4,T47.5X3A,10000
973.4,T47.5X4A,10000
973.5,T47.6X1A,10000
973.5,T47.6X2A,10000
973.5,T47.6X3A,10000
973.5,T47.6X4A,10000
973.6,T47.7X1A,10000
973.6,T47.7X2A,10000
973.6,T47.7X3A,10000
973.6,T47.7X4A,10000
973.8,T47.8X1A,10000
973.8,T47.8X2A,10000
973.8,T47.8X3A,10000
973.8,T47.8X4A,10000
973.9,T47.91XA,10000
973.9,T47.92XA,10000
973.9,T47.93XA,10000
973.9,T47.94XA,10000
974.0,T50.2X1A,10000
974.1,T50.2X1A,10000
974.2,T50.2X1A,10000
974.2,T50.2X2A,10000
974.2,T50.2X3A,10000
974.2,T50.2X4A,10000
974.3,T50.2X1A,10000
974.4,T50.1X1A,10000
974.4,T50.1X2A,10000
974.4,T50.1X3A,10000
974.4,T50.1X4A,10000
974.4,T50.2X1A,10000
974.4,T50.2X3A,10000
974.4,T50.2X4A,10000
974.5,T50.3X1A,10000
974.5,T50.3X2A,10000
974.5,T50.3X3A,10000
974.5,T50.3X4A,10000
974.6,T50.3X1A,10000
974.7,T50.4X1A,10000
974.7,T50.4X2A,10000
974.7,T50.4X3A,10000
974.7,T50.4X4A,10000
975.0,T48.0X1A,10000
975.0,T48.0X2A,10000
975.0,T48.0X3A,10000
975.0,T48.0X4A,10000
975.1,T48.201A,10000
975.1,T48.291A,10000
975.1,T48.294A,10000
975.2,T48.1X1A,10000
975.2,T48.1X2A,10000
975.2,T48.1X3A,10000
975.2,T48.1X4A,10000
975.3,T48.201A,10000
975.3,T48.202A,10000
975.3,T48.203A,10000
975.3,T48.204A,10000
975.3,T48.291A,10000
975.3,T48.292A,10000
975.3,T48.293A,10000
975.3,T48.294A,10000
975.4,T48.3X1A,10000
975.4,T48.3X2A,10000
975.4,T48.3X3A,10000
975.4,T48.3X4A,10000
975.5,T48.4X1A,10000
975.5,T48.4X2A,10000
975.5,T48.4X3A,10000
975.5,T48.4X4A,10000
975.6,T48.5X1A,10000
975.6,T48.5X2A,10000
975.6,T48.5X3A,10000
975.6,T48.5X4A,10000
975.7,T48.6X1A,10000
975.7,T48.6X2A,10000
975.7,T48.6X3A,10000
975.7,T48.6X4A,10000
975.8,T41.5X1A,10000
975.8,T41.5X2A,10000
975.8,T41.5X3A,10000
975.8,T41.5X4A,10000
975.8,T48.901A,10000
975.8,T48.902A,10000
975.8,T48.903A,10000
975.8,T48.904A,10000
975.8,T48.991A,10000
975.8,T48.992A,10000
975.8,T48.993A,10000
975.8,T48.994A,10000
976.0,T49.0X1A,10000
976.0,T49.0X2A,10000
976.0,T49.0X3A,10000
976.0,T49.0X4A,10000
976.1,T49.1X1A,10000
976.1,T49.1X2A,10000
976.1,T49.1X3A,10000
976.1,T49.1X4A,10000
976.2,T49.2X1A,10000
976.2,T49.2X2A,10000
976.2,T49.2X3A,10000
976.2,T49.2X4A,10000
976.3,T49.3X1A,10000
976.3,T49.3X2A,10000
976.3,T49.3X3A,10000
976.3,T49.3X4A,10000
976.4,T49.4X1A,10000
976.4,T49.4X2A,10000
976.4,T49.4X3A,10000
976.4,T49.4X4A,10000
976.5,T49.5X1A,10000
976.5,T49.5X2A,10000
976.5,T49.5X3A,10000
976.5,T49.5X4A,10000
976.6,T49.6X1A,10000
976.6,T49.6X2A,10000
976.6,T49.6X3A,10000
976.6,T49.6X4A,10000
976.7,T49.7X1A,10000
976.7,T49.7X2A,10000
976.7,T49.7X3A,10000
976.7,T49.7X4A,10000
976.8,T49.8X1A,10000
976.8,T49.8X2A,10000
976.8,T49.8X3A,10000
976.8,T49.8X4A,10000
976.9,T49.91XA,10000
976.9,T49.92XA,10000
976.9,T49.93XA,10000
976.9,T49.94XA,10000
977.0,T50.5X1A,10000
977.0,T50.5X2A,10000
977.0,T50.5X3A,10000
977.0,T50.5X4A,10000
977.1,T50.991A,10000
977.2,T50.6X1A,10000
977.2,T50.6X2A,10000
977.2,T50.6X3A,10000
977.2,T50.6X4A,10000
977.3,T50.991A,10000
977.4,T50.991A,10000
977.8,T50.8X1A,10000
977.8,T50.8X2A,10000
977.8,T50.8X3A,10000
977.8,T50.8X4A,10000
977.9,T50.901A,10000
977.9,T50.902A,10000
977.9,T50.903A,10000
977.9,T50.904A,10000
978.0,T50.A91A,10000
978.1,T50.A92A,10000
978.2,T50.A92A,10000
978.3,T50.A92A,10000
978.4,T50.A92A,10000
978.5,T50.A92A,10000
978.6,T50.A11A,10000
978.6,T50.A12A,10000
978.6,T50.A13A,10000
978.6,T50.A14A,10000
978.8,T50.A91A,10000
978.8,T50.A92A,10000
978.8,T50.A93A,10000
978.8,T50.A94A,10000
978.9,T50.A21A,10000
978.9,T50.A22A,10000
978.9,T50.A23A,10000
978.9,T50.A24A,10000
979.0,T50.B11A,10000
979.0,T50.B12A,10000
979.0,T50.B13A,10000
979.0,T50.B14A,10000
979.1,T50.B91A,10000
979.2,T50.B91A,10000
979.3,T50.B91A,10000
979.4,T50.B91A,10000
979.5,T50.B91A,10000
979.6,T50.B91A,10000
979.6,T50.B92A,10000
979.6,T50.B93A,10000
979.6,T50.B94A,10000
979.7,T50.Z91A,10000
979.9,T50.901A,10000
979.9,T50.991A,10000
979.9,T50.992A,10000
979.9,T50.993A,10000
979.9,T50.994A,10000
979.9,T50.Z91A,10000
979.9,T50.Z92A,10000
979.9,T50.Z93A,10000
979.9,T50.Z94A,10000
980.0,T51.0X1A,10000
980.0,T51.0X2A,10000
980.0,T51.0X3A,10000
980.0,T51.0X4A,10000
980.1,T51.1X1A,10000
980.1,T51.1X2A,10000
980.1,T51.1X3A,10000
980.1,T51.1X4A,10000
980.2,T51.2X1A,10000
980.2,T51.2X2A,10000
980.2,T51.2X3A,10000
980.2,T51.2X4A,10000
980.3,T51.3X1A,10000
980.3,T51.3X2A,10000
980.3,T51.3X3A,10000
980.3,T51.3X4A,10000
980.8,T51.8X1A,10000
980.8,T51.8X2A,10000
980.8,T51.8X3A,10000
980.8,T51.8X4A,10000
980.9,T51.91XA,10000
980.9,T51.92XA,10000
980.9,T51.93XA,10000
980.9,T51.94XA,10000
981,T52.0X1A,10000
981,T52.0X2A,10000
981,T52.0X3A,10000
981,T52.0X4A,10000
982.0,T52.1X1A,10000
982.0,T52.1X2A,10000
982.0,T52.1X3A,10000
982.0,T52.1X4A,10000
982.0,T52.2X1A,10000
982.0,T52.2X2A,10000
982.0,T52.2X3A,10000
982.0,T52.2X4A,10000
982.0,T65.3X1A,10000
982.0,T65.3X2A,10000
982.0,T65.3X3A,10000
982.0,T65.3X4A,10000
982.1,T53.0X1A,10000
982.1,T53.0X2A,10000
982.1,T53.0X3A,10000
982.1,T53.0X4A,10000
982.2,T65.4X1A,10000
982.2,T65.4X2A,10000
982.2,T65.4X3A,10000
982.2,T65.4X4A,10000
982.3,T53.1X1A,10000
982.3,T53.1X2A,10000
982.3,T53.1X3A,10000
982.3,T53.1X4A,10000
982.3,T53.2X1A,10000
982.3,T53.2X2A,10000
982.3,T53.2X3A,10000
982.3,T53.2X4A,10000
982.3,T53.3X1A,10000
982.3,T53.3X2A,10000
982.3,T53.3X3A,10000
982.3,T53.3X4A,10000
982.3,T53.4X1A,10000
982.3,T53.4X2A,10000
982.3,T53.4X3A,10000
982.3,T53.4X4A,10000
982.3,T53.6X1A,10000
982.3,T53.6X2A,10000
982.3,T53.6X3A,10000
982.3,T53.6X4A,10000
982.3,T53.7X1A,10000
982.3,T53.7X2A,10000
982.3,T53.7X3A,10000
982.3,T53.7X4A,10000
982.3,T53.91XA,10000
982.3,T53.92XA,10000
982.3,T53.93XA,10000
982.3,T53.94XA,10000
982.4,T52.3X1A,10000
982.4,T52.3X2A,10000
982.4,T52.3X3A,10000
982.4,T52.3X4A,10000
982.8,T52.4X1A,10000
982.8,T52.4X2A,10000
982.8,T52.4X3A,10000
982.8,T52.4X4A,10000
982.8,T52.8X1A,10000
982.8,T52.8X2A,10000
982.8,T52.8X3A,10000
982.8,T52.8X4A,10000
982.8,T52.91XA,10000
982.8,T52.92XA,10000
982.8,T52.93XA,10000
982.8,T52.94XA,10000
983.0,T54.0X1A,10000
983.0,T54.0X2A,10000
983.0,T54.0X3A,10000
983.0,T54.0X4A,10000
983.1,T54.2X1A,10000
983.1,T54.2X2A,10000
983.1,T54.2X3A,10000
983.1,T54.2X4A,10000
983.2,T54.3X1A,10000
983.2,T54.3X2A,10000
983.2,T54.3X3A,10000
983.2,T54.3X4A,10000
983.9,T54.1X1A,10000
983.9,T54.1X2A,10000
983.9,T54.1X3A,10000
983.9,T54.1X4A,10000
983.9,T54.91XA,10000
983.9,T54.92XA,10000
983.9,T54.93XA,10000
983.9,T54.94XA,10000
983.9,T57.1X1A,10000
983.9,T57.1X2A,10000
983.9,T57.1X3A,10000
983.9,T57.1X4A,10000
984.0,T56.0X1A,10000
984.0,T56.0X2A,10000
984.0,T56.0X3A,10000
984.0,T56.0X4A,10000
984.1,T56.0X1A,10000
984.1,T56.0X2A,10000
984.1,T56.0X3A,10000
984.1,T56.0X4A,10000
984.8,T56.0X1A,10000
984.8,T56.0X2A,10000
984.8,T56.0X3A,10000
984.8,T56.0X4A,10000
984.9,M1A.10X1,10000
984.9,T56.0X1A,10000
984.9,T56.0X2A,10000
984.9,T56.0X3A,10000
984.9,T56.0X4A,10000
985.0,T56.1X1A,10000
985.0,T56.1X2A,10000
985.0,T56.1X3A,10000
985.0,T56.1X4A,10000
985.1,T57.0X1A,10000
985.1,T57.0X2A,10000
985.1,T57.0X3A,10000
985.1,T57.0X4A,10000
985.2,T57.2X1A,10000
985.2,T57.2X2A,10000
985.2,T57.2X3A,10000
985.2,T57.2X4A,10000
985.3,T56.7X1A,10000
985.3,T56.7X2A,10000
985.3,T56.7X3A,10000
985.3,T56.7X4A,10000
985.4,T56.891A,10000
985.5,T56.3X1A,10000
985.5,T56.3X2A,10000
985.5,T56.3X3A,10000
985.5,T56.3X4A,10000
985.6,T56.2X1A,10000
985.6,T56.2X2A,10000
985.6,T56.2X3A,10000
985.6,T56.2X4A,10000
985.8,T56.4X1A,10000
985.8,T56.4X2A,10000
985.8,T56.4X3A,10000
985.8,T56.4X4A,10000
985.8,T56.5X1A,10000
985.8,T56.5X2A,10000
985.8,T56.5X3A,10000
985.8,T56.5X4A,10000
985.8,T56.6X1A,10000
985.8,T56.6X2A,10000
985.8,T56.6X3A,10000
985.8,T56.6X4A,10000
985.8,T56.891A,10000
985.8,T56.892A,10000
985.8,T56.893A,10000
985.8,T56.894A,10000
985.9,T56.91XA,10000
985.9,T56.92XA,10000
985.9,T56.93XA,10000
985.9,T56.94XA,10000
986,T58.01XA,10000
986,T58.02XA,10000
986,T58.03XA,10000
986,T58.04XA,10000
986,T58.11XA,10000
986,T58.12XA,10000
986,T58.13XA,10000
986,T58.14XA,10000
986,T58.2X1A,10000
986,T58.2X2A,10000
986,T58.2X3A,10000
986,T58.2X4A,10000
986,T58.8X1A,10000
986,T58.8X2A,10000
986,T58.8X3A,10000
986,T58.8X4A,10000
986,T58.91XA,10000
986,T58.92XA,10000
986,T58.93XA,10000
986,T58.94XA,10000
987.0,T59.891A,10000
987.1,T59.2X1A,10000
987.1,T59.2X2A,10000
987.1,T59.2X3A,10000
987.1,T59.2X4A,10000
987.2,T59.0X1A,10000
987.2,T59.0X2A,10000
987.2,T59.0X3A,10000
987.2,T59.0X4A,10000
987.3,T59.1X1A,10000
987.3,T59.1X2A,10000
987.3,T59.1X3A,10000
987.3,T59.1X4A,10000
987.4,T53.5X1A,10000
987.4,T53.5X2A,10000
987.4,T53.5X3A,10000
987.4,T53.5X4A,10000
987.5,T59.3X1A,10000
987.5,T59.3X2A,10000
987.5,T59.3X3A,10000
987.5,T59.3X4A,10000
987.6,T59.4X1A,10000
987.6,T59.4X2A,10000
987.6,T59.4X3A,10000
987.6,T59.4X4A,10000
987.7,T57.3X1A,10000
987.7,T57.3X2A,10000
987.7,T57.3X3A,10000
987.7,T57.3X4A,10000
987.8,T59.5X1A,10000
987.8,T59.5X2A,10000
987.8,T59.5X3A,10000
987.8,T59.5X4A,10000
987.8,T59.6X1A,10000
987.8,T59.6X2A,10000
987.8,T59.6X3A,10000
987.8,T59.6X4A,10000
987.8,T59.7X1A,10000
987.8,T59.7X2A,10000
987.8,T59.7X3A,10000
987.8,T59.7X4A,10000
987.8,T59.811A,10000
987.8,T59.812A,10000
987.8,T59.813A,10000
987.8,T59.814A,10000
987.8,T59.891A,10000
987.8,T59.892A,10000
987.8,T59.893A,10000
987.8,T59.894A,10000
987.9,T59.811A,10000
987.9,T59.812A,10000
987.9,T59.813A,10000
987.9,T59.814A,10000
987.9,T59.91XA,10000
987.9,T59.92XA,10000
987.9,T59.93XA,10000
987.9,T59.94XA,10000
988.0,T61.01XA,10000
